session_id,user_id,page,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,sponsored_listing_viewed_cost,banner_viewed_cost,homepage_promo_seen_cost,product_search_view_cost,session_total_cost
S3177,U1614,home,0,1,0,0,0.0,0.37,0.0,0.0,0.37
S3178,U1614,offers,0,0,0,1,0.0,0.0,0.0,0.28,0.28
S3179,U1614,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3180,U1615,home,1,0,0,1,0.76,0.0,0.0,0.12,0.88
S3181,U1615,home,1,0,1,1,2.48,0.0,0.45,0.49,3.42
S3182,U1615,search,0,0,0,1,0.0,0.0,0.0,0.14,0.14
S3183,U1616,search,0,1,0,1,0.0,0.21,0.0,0.45,0.66
S3184,U1616,offers,1,0,0,1,0.51,0.0,0.0,0.48,0.99
S3185,U1616,product,1,1,1,1,1.28,0.56,1.35,0.28,3.47
S3186,U1617,search,1,1,0,1,1.54,0.53,0.0,0.32,2.39
S3187,U1617,search,0,0,0,1,0.0,0.0,0.0,0.08,0.08
S3188,U1617,offers,1,0,0,1,1.6,0.0,0.0,0.12,1.72
S3189,U1617,search,0,0,0,1,0.0,0.0,0.0,0.22,0.22
S3190,U1617,offers,1,0,1,0,0.72,0.0,0.3,0.0,1.02
S3191,U1618,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3192,U1618,offers,0,0,1,1,0.0,0.0,1.77,0.11,1.88
S3193,U1619,category,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3194,U1619,category,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S3195,U1620,home,1,0,0,1,2.27,0.0,0.0,0.19,2.46
S3196,U1620,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3197,U1620,product,0,1,0,0,0.0,0.53,0.0,0.0,0.53
S3198,U1620,product,1,0,0,1,1.13,0.0,0.0,0.18,1.31
S3199,U1620,product,1,1,1,1,1.38,0.87,0.32,0.42,2.99
S3200,U1621,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3201,U1621,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3202,U1622,product,0,1,1,1,0.0,0.59,1.4,0.43,2.42
S3203,U1622,home,1,0,0,1,0.57,0.0,0.0,0.35,0.92
S3204,U1623,category,0,1,1,0,0.0,0.41,1.4,0.0,1.81
S3205,U1623,product,0,1,0,0,0.0,0.43,0.0,0.0,0.43
S3206,U1623,offers,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3207,U1624,product,0,1,1,1,0.0,0.69,0.58,0.34,1.61
S3208,U1624,product,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S3209,U1624,home,0,0,0,1,0.0,0.0,0.0,0.44,0.44
S3210,U1625,product,1,0,0,0,2.59,0.0,0.0,0.0,2.59
S3211,U1625,home,0,1,0,1,0.0,0.51,0.0,0.38,0.89
S3212,U1626,category,0,0,0,1,0.0,0.0,0.0,0.36,0.36
S3213,U1626,search,0,1,1,0,0.0,0.54,1.41,0.0,1.95
S3214,U1626,product,1,1,1,1,2.15,0.61,0.81,0.18,3.75
S3215,U1626,product,0,1,1,0,0.0,0.28,1.77,0.0,2.05
S3216,U1627,category,1,0,0,1,1.79,0.0,0.0,0.34,2.13
S3217,U1627,home,0,1,1,1,0.0,0.96,0.57,0.19,1.72
S3218,U1627,offers,0,1,0,1,0.0,0.94,0.0,0.45,1.39
S3219,U1627,category,0,0,1,1,0.0,0.0,1.06,0.33,1.39
S3220,U1628,offers,0,1,0,0,0.0,0.2,0.0,0.0,0.2
S3221,U1628,home,0,0,1,1,0.0,0.0,0.75,0.21,0.96
S3222,U1628,product,1,0,0,0,1.93,0.0,0.0,0.0,1.93
S3223,U1628,product,0,0,1,1,0.0,0.0,1.02,0.49,1.51
S3224,U1629,offers,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S3225,U1629,offers,0,1,1,0,0.0,0.26,1.64,0.0,1.9
S3226,U1629,product,1,1,0,0,2.16,0.12,0.0,0.0,2.28
S3227,U1630,category,0,0,0,1,0.0,0.0,0.0,0.41,0.41
S3228,U1630,offers,0,1,0,1,0.0,0.15,0.0,0.22,0.37
S3229,U1630,search,1,0,1,1,2.73,0.0,0.33,0.45,3.51
S3230,U1631,home,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S3231,U1631,category,0,0,1,1,0.0,0.0,0.55,0.08,0.63
S3232,U1631,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3233,U1632,search,0,1,1,0,0.0,0.56,0.32,0.0,0.88
S3234,U1632,search,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S3235,U1632,search,0,1,0,0,0.0,0.6,0.0,0.0,0.6
S3236,U1632,product,0,0,0,1,0.0,0.0,0.0,0.07,0.07
S3237,U1632,category,0,0,0,1,0.0,0.0,0.0,0.43,0.43
S3238,U1633,search,1,0,0,1,2.46,0.0,0.0,0.43,2.89
S3239,U1633,category,0,0,1,1,0.0,0.0,0.76,0.11,0.87
S3240,U1633,home,0,0,1,0,0.0,0.0,0.55,0.0,0.55
S3241,U1634,home,0,0,0,1,0.0,0.0,0.0,0.43,0.43
S3242,U1634,product,0,0,1,0,0.0,0.0,0.42,0.0,0.42
S3243,U1634,search,1,1,0,1,2.71,0.26,0.0,0.33,3.3
S3244,U1634,offers,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3245,U1635,home,1,0,1,1,1.73,0.0,1.76,0.23,3.72
S3246,U1635,product,1,1,1,0,1.24,0.39,0.53,0.0,2.16
S3247,U1635,product,0,0,0,1,0.0,0.0,0.0,0.43,0.43
S3248,U1635,product,1,0,0,0,1.8,0.0,0.0,0.0,1.8
S3249,U1635,offers,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3250,U1636,category,1,1,1,1,2.33,0.17,0.62,0.34,3.46
S3251,U1636,search,0,1,0,0,0.0,0.83,0.0,0.0,0.83
S3252,U1637,product,0,1,0,0,0.0,0.98,0.0,0.0,0.98
S3253,U1637,search,0,1,1,1,0.0,0.8,1.51,0.33,2.64
S3254,U1637,offers,0,0,0,1,0.0,0.0,0.0,0.49,0.49
S3255,U1637,category,0,1,0,1,0.0,0.17,0.0,0.43,0.6
S3256,U1637,product,0,1,0,0,0.0,0.38,0.0,0.0,0.38
S3257,U1638,category,0,0,1,1,0.0,0.0,0.47,0.49,0.96
S3258,U1638,offers,0,1,0,0,0.0,0.26,0.0,0.0,0.26
S3259,U1638,category,1,1,0,1,1.96,0.18,0.0,0.17,2.31
S3260,U1639,offers,0,0,0,1,0.0,0.0,0.0,0.19,0.19
S3261,U1639,offers,0,0,1,1,0.0,0.0,1.25,0.07,1.32
S3262,U1639,category,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3263,U1639,home,1,1,1,1,0.85,0.58,0.83,0.11,2.37
S3264,U1640,product,1,0,0,0,1.46,0.0,0.0,0.0,1.46
S3265,U1640,home,1,1,0,0,1.21,0.14,0.0,0.0,1.35
S3266,U1640,home,1,1,1,0,0.78,0.34,1.74,0.0,2.86
S3267,U1640,category,0,0,1,1,0.0,0.0,1.84,0.17,2.01
S3268,U1640,offers,1,0,0,0,2.12,0.0,0.0,0.0,2.12
S3269,U1641,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3270,U1641,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3271,U1641,offers,1,0,0,0,2.77,0.0,0.0,0.0,2.77
S3272,U1641,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3273,U1641,search,0,1,0,0,0.0,0.27,0.0,0.0,0.27
S3274,U1642,home,0,1,0,1,0.0,0.94,0.0,0.18,1.12
S3275,U1642,offers,0,0,0,1,0.0,0.0,0.0,0.27,0.27
S3276,U1642,product,1,0,0,0,2.68,0.0,0.0,0.0,2.68
S3277,U1643,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3278,U1643,product,1,0,1,0,1.52,0.0,0.28,0.0,1.8
S3279,U1643,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3280,U1643,category,0,1,0,0,0.0,0.69,0.0,0.0,0.69
S3281,U1643,product,0,1,0,0,0.0,0.18,0.0,0.0,0.18
S3282,U1644,search,0,0,1,1,0.0,0.0,1.75,0.47,2.22
S3283,U1644,search,0,0,1,0,0.0,0.0,0.98,0.0,0.98
S3284,U1644,offers,1,1,1,0,1.22,0.46,1.75,0.0,3.43
S3285,U1644,product,0,0,0,1,0.0,0.0,0.0,0.21,0.21
S3286,U1644,search,1,1,1,1,2.75,0.21,1.26,0.1,4.32
S3287,U1645,product,0,1,0,0,0.0,0.8,0.0,0.0,0.8
S3288,U1645,search,0,0,1,0,0.0,0.0,0.34,0.0,0.34
S3289,U1645,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3290,U1646,offers,0,1,1,0,0.0,0.36,0.26,0.0,0.62
S3291,U1646,search,0,0,1,0,0.0,0.0,1.89,0.0,1.89
S3292,U1646,category,1,0,0,1,2.96,0.0,0.0,0.39,3.35
S3293,U1647,home,0,1,1,1,0.0,0.38,1.02,0.2,1.6
S3294,U1647,product,0,0,1,0,0.0,0.0,1.56,0.0,1.56
S3295,U1647,product,0,1,0,0,0.0,0.64,0.0,0.0,0.64
S3296,U1648,category,0,0,1,0,0.0,0.0,0.64,0.0,0.64
S3297,U1648,category,1,0,0,0,2.54,0.0,0.0,0.0,2.54
S3298,U1648,home,0,1,0,1,0.0,0.26,0.0,0.49,0.75
S3299,U1648,category,0,0,0,1,0.0,0.0,0.0,0.05,0.05
S3300,U1648,search,0,0,1,1,0.0,0.0,0.81,0.27,1.08
S3301,U1649,category,1,0,0,0,1.22,0.0,0.0,0.0,1.22
S3302,U1649,search,0,1,0,0,0.0,0.48,0.0,0.0,0.48
S3303,U1649,offers,0,0,0,1,0.0,0.0,0.0,0.5,0.5
S3304,U1649,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3305,U1649,home,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3306,U1650,product,0,1,1,0,0.0,0.37,1.17,0.0,1.54
S3307,U1650,home,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S3308,U1651,product,1,0,1,0,2.96,0.0,0.74,0.0,3.7
S3309,U1651,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3310,U1651,product,1,0,0,0,2.49,0.0,0.0,0.0,2.49
S3311,U1651,search,0,0,0,1,0.0,0.0,0.0,0.08,0.08
S3312,U1651,category,0,0,0,1,0.0,0.0,0.0,0.11,0.11
S3313,U1652,category,1,1,1,0,1.4,0.59,1.93,0.0,3.92
S3314,U1652,offers,0,1,0,0,0.0,1.0,0.0,0.0,1.0
S3315,U1652,home,1,0,1,0,1.77,0.0,1.32,0.0,3.09
S3316,U1652,category,0,0,1,0,0.0,0.0,0.67,0.0,0.67
S3317,U1653,product,0,0,1,0,0.0,0.0,0.41,0.0,0.41
S3318,U1653,home,0,0,0,1,0.0,0.0,0.0,0.44,0.44
S3319,U1653,search,0,1,1,1,0.0,0.51,0.6,0.31,1.42
S3320,U1654,category,1,0,1,0,0.76,0.0,0.69,0.0,1.45
S3321,U1654,product,1,1,0,1,1.57,0.67,0.0,0.25,2.49
S3322,U1654,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3323,U1654,home,0,0,1,1,0.0,0.0,1.28,0.36,1.64
S3324,U1655,search,0,0,1,1,0.0,0.0,0.82,0.39,1.21
S3325,U1655,home,1,1,1,1,1.71,0.4,1.54,0.43,4.08
S3326,U1656,offers,0,0,1,0,0.0,0.0,1.55,0.0,1.55
S3327,U1656,category,0,1,0,0,0.0,0.38,0.0,0.0,0.38
S3328,U1656,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3329,U1656,product,0,1,0,0,0.0,0.13,0.0,0.0,0.13
S3330,U1657,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3331,U1657,product,0,1,1,1,0.0,0.16,1.31,0.36,1.83
S3332,U1658,category,0,0,1,1,0.0,0.0,1.79,0.39,2.18
S3333,U1658,offers,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3334,U1658,category,1,0,0,1,1.83,0.0,0.0,0.42,2.25
S3335,U1658,category,1,1,0,1,1.22,0.81,0.0,0.31,2.34
S3336,U1658,search,0,0,1,1,0.0,0.0,1.15,0.1,1.25
S3337,U1659,product,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S3338,U1659,offers,0,0,1,1,0.0,0.0,0.8,0.38,1.18
S3339,U1659,product,0,1,1,0,0.0,0.72,1.9,0.0,2.62
S3340,U1659,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3341,U1659,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3342,U1660,search,0,1,0,1,0.0,0.81,0.0,0.1,0.91
S3343,U1660,offers,0,1,0,1,0.0,0.11,0.0,0.17,0.28
S3344,U1660,offers,1,0,0,1,2.77,0.0,0.0,0.24,3.01
S3345,U1660,home,1,1,1,1,2.91,0.43,0.74,0.39,4.47
S3346,U1661,product,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S3347,U1661,category,1,0,0,0,0.95,0.0,0.0,0.0,0.95
S3348,U1661,search,0,1,1,0,0.0,0.74,0.38,0.0,1.12
S3349,U1661,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3350,U1661,search,1,0,0,0,2.21,0.0,0.0,0.0,2.21
S3351,U1662,home,0,0,1,0,0.0,0.0,0.37,0.0,0.37
S3352,U1662,offers,1,0,0,1,2.3,0.0,0.0,0.24,2.54
S3353,U1662,search,0,0,1,1,0.0,0.0,1.53,0.27,1.8
S3354,U1663,product,1,0,1,1,2.4,0.0,2.0,0.32,4.72
S3355,U1663,home,0,0,0,1,0.0,0.0,0.0,0.22,0.22
S3356,U1663,offers,0,0,1,0,0.0,0.0,0.85,0.0,0.85
S3357,U1664,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3358,U1664,product,0,0,1,0,0.0,0.0,0.71,0.0,0.71
S3359,U1664,category,0,0,1,1,0.0,0.0,1.38,0.12,1.5
S3360,U1664,product,0,0,1,0,0.0,0.0,0.46,0.0,0.46
S3361,U1664,product,0,1,1,0,0.0,0.12,1.58,0.0,1.7
S3362,U1665,search,1,0,0,1,1.0,0.0,0.0,0.06,1.06
S3363,U1665,search,1,1,0,1,0.9,0.84,0.0,0.14,1.88
S3364,U1665,offers,1,0,0,0,1.31,0.0,0.0,0.0,1.31
S3365,U1665,search,0,1,1,0,0.0,0.13,1.67,0.0,1.8
S3366,U1666,home,1,0,0,1,2.87,0.0,0.0,0.07,2.94
S3367,U1666,search,0,0,1,0,0.0,0.0,1.39,0.0,1.39
S3368,U1666,home,1,0,0,1,0.53,0.0,0.0,0.23,0.76
S3369,U1666,offers,0,0,1,1,0.0,0.0,1.97,0.49,2.46
S3370,U1667,search,0,0,1,0,0.0,0.0,1.19,0.0,1.19
S3371,U1667,home,0,1,0,1,0.0,0.47,0.0,0.15,0.62
S3372,U1667,product,0,1,0,1,0.0,0.97,0.0,0.25,1.22
S3373,U1667,home,1,0,1,0,0.7,0.0,1.13,0.0,1.83
S3374,U1668,home,0,0,1,0,0.0,0.0,0.62,0.0,0.62
S3375,U1668,offers,0,0,1,1,0.0,0.0,0.94,0.17,1.11
S3376,U1668,home,0,1,1,0,0.0,0.63,0.74,0.0,1.37
S3377,U1669,home,0,0,1,1,0.0,0.0,1.22,0.28,1.5
S3378,U1669,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3379,U1669,search,0,0,0,1,0.0,0.0,0.0,0.45,0.45
S3380,U1669,offers,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S3381,U1669,category,0,1,1,0,0.0,0.46,1.5,0.0,1.96
S3382,U1670,search,0,1,0,0,0.0,0.88,0.0,0.0,0.88
S3383,U1670,home,0,0,1,1,0.0,0.0,0.88,0.39,1.27
S3384,U1670,category,0,0,1,1,0.0,0.0,1.59,0.36,1.95
S3385,U1670,offers,0,0,1,0,0.0,0.0,1.51,0.0,1.51
S3386,U1671,offers,1,0,0,1,1.73,0.0,0.0,0.08,1.81
S3387,U1671,search,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3388,U1672,offers,0,0,0,1,0.0,0.0,0.0,0.21,0.21
S3389,U1672,search,0,1,0,1,0.0,0.33,0.0,0.44,0.77
S3390,U1672,offers,0,1,1,1,0.0,0.64,1.29,0.06,1.99
S3391,U1673,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3392,U1673,product,0,0,1,1,0.0,0.0,1.68,0.42,2.1
S3393,U1673,offers,0,1,0,1,0.0,0.99,0.0,0.09,1.08
S3394,U1673,home,0,0,1,0,0.0,0.0,1.32,0.0,1.32
S3395,U1673,offers,1,0,0,0,1.26,0.0,0.0,0.0,1.26
S3396,U1674,category,0,0,1,1,0.0,0.0,0.64,0.13,0.77
S3397,U1674,product,0,0,1,0,0.0,0.0,0.73,0.0,0.73
S3398,U1674,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3399,U1674,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3400,U1675,search,1,0,0,1,1.46,0.0,0.0,0.14,1.6
S3401,U1675,product,1,0,1,0,2.9,0.0,0.38,0.0,3.28
S3402,U1675,search,0,1,0,1,0.0,0.42,0.0,0.47,0.89
S3403,U1675,home,0,0,1,0,0.0,0.0,0.6,0.0,0.6
S3404,U1676,offers,0,0,0,1,0.0,0.0,0.0,0.34,0.34
S3405,U1676,offers,1,1,0,0,0.56,0.71,0.0,0.0,1.27
S3406,U1676,search,0,1,0,1,0.0,0.35,0.0,0.2,0.55
S3407,U1676,product,0,0,1,0,0.0,0.0,1.18,0.0,1.18
S3408,U1676,search,1,0,1,1,2.93,0.0,0.95,0.16,4.04
S3409,U1677,category,1,0,0,1,2.31,0.0,0.0,0.42,2.73
S3410,U1677,home,0,0,0,1,0.0,0.0,0.0,0.41,0.41
S3411,U1678,home,0,0,1,0,0.0,0.0,1.49,0.0,1.49
S3412,U1678,category,0,0,1,1,0.0,0.0,0.45,0.22,0.67
S3413,U1678,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3414,U1678,product,1,1,0,0,1.04,0.11,0.0,0.0,1.15
S3415,U1678,offers,1,1,0,0,2.32,0.68,0.0,0.0,3.0
S3416,U1679,category,0,1,0,0,0.0,0.81,0.0,0.0,0.81
S3417,U1679,offers,0,1,1,1,0.0,0.99,1.74,0.32,3.05
S3418,U1679,search,0,1,1,0,0.0,0.96,1.12,0.0,2.08
S3419,U1679,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3420,U1680,offers,0,0,0,1,0.0,0.0,0.0,0.41,0.41
S3421,U1680,search,1,1,1,1,2.66,0.78,0.8,0.2,4.44
S3422,U1681,category,0,0,1,0,0.0,0.0,1.63,0.0,1.63
S3423,U1681,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3424,U1681,category,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S3425,U1682,offers,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S3426,U1682,product,1,0,1,1,2.79,0.0,0.92,0.31,4.02
S3427,U1682,home,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S3428,U1682,search,1,1,0,1,0.78,0.47,0.0,0.31,1.56
S3429,U1683,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3430,U1683,category,0,0,0,1,0.0,0.0,0.0,0.29,0.29
S3431,U1684,search,1,0,0,0,1.43,0.0,0.0,0.0,1.43
S3432,U1684,search,0,0,1,0,0.0,0.0,1.38,0.0,1.38
S3433,U1684,category,1,1,0,1,1.92,0.1,0.0,0.44,2.46
S3434,U1684,search,1,0,1,0,2.62,0.0,0.65,0.0,3.27
S3435,U1684,product,1,0,1,0,1.0,0.0,1.02,0.0,2.02
S3436,U1685,offers,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S3437,U1685,search,0,0,1,0,0.0,0.0,0.99,0.0,0.99
S3438,U1685,search,1,0,1,0,2.07,0.0,0.38,0.0,2.45
S3439,U1685,product,0,1,1,0,0.0,0.27,0.5,0.0,0.77
S3440,U1686,product,0,0,1,1,0.0,0.0,1.39,0.34,1.73
S3441,U1686,offers,1,0,0,1,1.2,0.0,0.0,0.24,1.44
S3442,U1687,product,1,0,0,0,1.47,0.0,0.0,0.0,1.47
S3443,U1687,product,1,0,1,1,2.95,0.0,0.36,0.08,3.39
S3444,U1687,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3445,U1688,category,0,1,0,0,0.0,0.62,0.0,0.0,0.62
S3446,U1688,offers,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S3447,U1688,offers,0,1,0,1,0.0,0.45,0.0,0.11,0.56
S3448,U1689,category,0,0,1,1,0.0,0.0,0.98,0.31,1.29
S3449,U1689,search,0,1,0,0,0.0,0.45,0.0,0.0,0.45
S3450,U1689,product,1,0,1,1,2.39,0.0,1.4,0.28,4.07
S3451,U1689,offers,0,1,1,0,0.0,0.83,1.18,0.0,2.01
S3452,U1690,product,0,0,0,1,0.0,0.0,0.0,0.07,0.07
S3453,U1690,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3454,U1690,offers,0,1,0,0,0.0,0.7,0.0,0.0,0.7
S3455,U1691,offers,1,0,1,1,2.66,0.0,0.51,0.17,3.34
S3456,U1691,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3457,U1691,home,1,0,0,0,1.21,0.0,0.0,0.0,1.21
S3458,U1691,home,0,0,1,0,0.0,0.0,1.58,0.0,1.58
S3459,U1691,search,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3460,U1692,category,1,1,1,0,1.75,0.73,1.3,0.0,3.78
S3461,U1692,offers,0,1,0,0,0.0,0.84,0.0,0.0,0.84
S3462,U1693,offers,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3463,U1693,home,1,0,0,0,2.78,0.0,0.0,0.0,2.78
S3464,U1693,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3465,U1693,category,1,0,1,1,1.33,0.0,0.63,0.39,2.35
S3466,U1694,product,0,1,0,0,0.0,0.61,0.0,0.0,0.61
S3467,U1694,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3468,U1694,offers,0,1,0,1,0.0,0.18,0.0,0.43,0.61
S3469,U1694,offers,1,0,1,0,2.98,0.0,0.36,0.0,3.34
S3470,U1695,category,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S3471,U1695,category,0,0,1,1,0.0,0.0,0.4,0.42,0.82
S3472,U1695,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3473,U1696,product,0,1,1,0,0.0,0.95,1.58,0.0,2.53
S3474,U1696,search,1,1,0,0,1.5,0.38,0.0,0.0,1.88
S3475,U1696,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3476,U1697,offers,0,1,1,0,0.0,0.58,1.84,0.0,2.42
S3477,U1697,offers,0,0,1,0,0.0,0.0,1.45,0.0,1.45
S3478,U1697,home,1,0,1,1,2.05,0.0,0.8,0.4,3.25
S3479,U1697,category,0,0,0,1,0.0,0.0,0.0,0.06,0.06
S3480,U1698,search,0,0,1,1,0.0,0.0,1.39,0.42,1.81
S3481,U1698,search,0,1,0,1,0.0,0.65,0.0,0.29,0.94
S3482,U1698,product,0,1,0,0,0.0,0.66,0.0,0.0,0.66
S3483,U1698,offers,0,0,1,1,0.0,0.0,1.53,0.45,1.98
S3484,U1698,product,0,0,0,1,0.0,0.0,0.0,0.44,0.44
S3485,U1699,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3486,U1699,offers,1,0,0,0,0.82,0.0,0.0,0.0,0.82
S3487,U1699,product,1,0,1,1,1.61,0.0,1.05,0.08,2.74
S3488,U1699,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3489,U1700,home,1,0,0,1,2.63,0.0,0.0,0.22,2.85
S3490,U1700,category,0,1,0,0,0.0,0.61,0.0,0.0,0.61
S3491,U1700,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3492,U1701,offers,0,0,1,0,0.0,0.0,2.0,0.0,2.0
S3493,U1701,offers,0,1,0,1,0.0,0.5,0.0,0.24,0.74
S3494,U1701,category,1,0,0,1,2.48,0.0,0.0,0.12,2.6
S3495,U1701,search,0,0,1,1,0.0,0.0,0.69,0.43,1.12
S3496,U1702,category,0,1,1,1,0.0,0.59,1.05,0.22,1.86
S3497,U1702,home,1,0,1,1,1.06,0.0,0.4,0.2,1.66
S3498,U1702,home,0,1,0,1,0.0,0.83,0.0,0.07,0.9
S3499,U1703,category,0,0,1,1,0.0,0.0,0.55,0.48,1.03
S3500,U1703,search,0,0,1,0,0.0,0.0,1.61,0.0,1.61
S3501,U1703,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3502,U1704,product,0,1,0,0,0.0,0.85,0.0,0.0,0.85
S3503,U1704,offers,0,1,1,1,0.0,0.22,1.67,0.44,2.33
S3504,U1704,offers,0,1,0,1,0.0,0.46,0.0,0.22,0.68
S3505,U1705,category,0,1,0,0,0.0,0.52,0.0,0.0,0.52
S3506,U1705,search,1,0,0,0,1.55,0.0,0.0,0.0,1.55
S3507,U1705,product,1,0,1,0,2.6,0.0,1.97,0.0,4.57
S3508,U1705,home,1,0,0,0,1.73,0.0,0.0,0.0,1.73
S3509,U1706,home,0,1,0,0,0.0,0.54,0.0,0.0,0.54
S3510,U1706,category,0,1,0,1,0.0,0.33,0.0,0.39,0.72
S3511,U1706,product,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3512,U1707,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3513,U1707,offers,0,0,1,1,0.0,0.0,1.65,0.44,2.09
S3514,U1707,category,0,0,0,1,0.0,0.0,0.0,0.09,0.09
S3515,U1707,home,0,0,1,1,0.0,0.0,1.94,0.3,2.24
S3516,U1707,home,1,0,0,1,2.88,0.0,0.0,0.29,3.17
S3517,U1708,offers,1,0,0,0,0.85,0.0,0.0,0.0,0.85
S3518,U1708,offers,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S3519,U1709,category,1,0,0,1,0.64,0.0,0.0,0.11,0.75
S3520,U1709,home,0,0,1,1,0.0,0.0,0.98,0.27,1.25
S3521,U1710,search,0,1,1,0,0.0,0.77,0.88,0.0,1.65
S3522,U1710,offers,1,1,0,1,1.42,0.73,0.0,0.22,2.37
S3523,U1711,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3524,U1711,home,0,0,0,1,0.0,0.0,0.0,0.2,0.2
S3525,U1711,product,0,1,0,0,0.0,0.42,0.0,0.0,0.42
S3526,U1712,search,0,0,1,0,0.0,0.0,1.67,0.0,1.67
S3527,U1712,home,1,1,1,0,0.88,0.74,0.77,0.0,2.39
S3528,U1713,home,0,0,1,0,0.0,0.0,1.1,0.0,1.1
S3529,U1713,home,1,0,0,0,0.82,0.0,0.0,0.0,0.82
S3530,U1713,home,1,0,0,1,2.16,0.0,0.0,0.15,2.31
S3531,U1713,home,0,1,0,0,0.0,0.49,0.0,0.0,0.49
S3532,U1713,search,1,1,1,0,2.17,0.74,0.76,0.0,3.67
S3533,U1714,category,0,1,0,1,0.0,0.64,0.0,0.42,1.06
S3534,U1714,home,0,1,0,0,0.0,0.94,0.0,0.0,0.94
S3535,U1714,category,0,0,0,1,0.0,0.0,0.0,0.19,0.19
S3536,U1715,search,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S3537,U1715,category,0,0,0,1,0.0,0.0,0.0,0.09,0.09
S3538,U1715,product,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S3539,U1716,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
