transaction_id,order_id,product_id,quantity,total_amount,discount_code_used,discount_value,shipping_cost,total_payable,return_stat,return_date
TX1943,ORD1943,P1557,2,18.46,No,0.0,7.01,25.47,Not Returned,
TX1944,ORD1944,P1011,3,243.39,Yes,63.01,5.56,185.94,Not Returned,
TX1945,ORD1945,P1335,2,89.68,Yes,21.07,11.02,79.63,Not Returned,
TX1945,ORD1945,P1024,3,391.65,No,0.0,9.96,401.61,Returned,2025-04-17 07:33:58
TX1946,ORD1946,P1710,3,123.09,No,0.0,1.01,124.1,Not Returned,
TX1946,ORD1946,P1013,2,79.4,No,0.0,12.28,91.68,Not Returned,
TX1947,ORD1947,P1054,1,34.64,Yes,6.4,2.56,30.8,Not Returned,
TX1948,ORD1948,P1352,2,82.36,Yes,10.4,9.63,81.59,Not Returned,
TX1948,ORD1948,P1849,3,346.47,No,0.0,22.67,369.14,Not Returned,
TX1948,ORD1948,P1037,1,21.51,Yes,4.56,24.43,41.38,Not Returned,
TX1949,ORD1949,P1596,1,3.6,Yes,0.75,9.28,12.13,Not Returned,
TX1949,ORD1949,P1888,3,85.44,No,0.0,23.88,109.32,Not Returned,
TX1949,ORD1949,P1667,1,48.73,No,0.0,9.65,58.38,Not Returned,
TX1950,ORD1950,P1750,3,13.02,Yes,1.83,15.23,26.42,Not Returned,
TX1950,ORD1950,P1213,2,227.34,No,0.0,21.57,248.91,Not Returned,
TX1950,ORD1950,P1940,2,148.66,No,0.0,16.07,164.73,Not Returned,
TX1951,ORD1951,P1152,1,27.25,No,0.0,22.09,49.34,Not Returned,
TX1951,ORD1951,P1355,2,857.24,No,0.0,0.61,857.85,Not Returned,
TX1952,ORD1952,P1502,2,909.18,Yes,240.04,17.98,687.12,Not Returned,
TX1953,ORD1953,P1899,3,441.99,No,0.0,16.11,458.1,Not Returned,
TX1953,ORD1953,P1701,2,951.36,No,0.0,10.89,962.25,Not Returned,
TX1953,ORD1953,P1065,1,94.55,No,0.0,23.79,118.34,Not Returned,
TX1954,ORD1954,P1132,2,38.18,No,0.0,21.85,60.03,Not Returned,
TX1955,ORD1955,P1694,3,10.56,Yes,2.86,23.75,31.45,Not Returned,
TX1955,ORD1955,P1853,1,397.48,No,0.0,2.08,399.56,Not Returned,
TX1956,ORD1956,P1250,3,492.9,No,0.0,8.98,501.88,Returned,2025-04-23 17:14:54
TX1956,ORD1956,P1240,3,91.95,Yes,22.2,16.24,85.99,Not Returned,
TX1957,ORD1957,P1429,3,92.22,No,0.0,10.62,102.84,Not Returned,
TX1957,ORD1957,P1618,2,311.06,No,0.0,11.65,322.71,Not Returned,
TX1958,ORD1958,P1878,3,193.8,No,0.0,10.76,204.56,Not Returned,
TX1958,ORD1958,P1344,1,33.37,Yes,4.25,21.79,50.91,Not Returned,
TX1958,ORD1958,P1912,1,76.58,Yes,20.69,20.05,75.94,Not Returned,
TX1959,ORD1959,P1021,3,203.25,Yes,48.53,5.17,159.89,Not Returned,
TX1959,ORD1959,P1601,3,107.52,No,0.0,14.12,121.64,Returned,2025-03-28 10:16:16
TX1960,ORD1960,P1138,1,10.24,Yes,1.32,8.24,17.16,Not Returned,
TX1960,ORD1960,P1058,1,38.28,Yes,11.36,3.93,30.85,Not Returned,
TX1961,ORD1961,P1305,1,10.04,No,0.0,14.21,24.25,Not Returned,
TX1962,ORD1962,P1817,2,46.08,Yes,7.08,23.43,62.43,Returned,2025-04-07 02:41:50
TX1962,ORD1962,P1734,1,83.81,No,0.0,8.37,92.18,Not Returned,
TX1963,ORD1963,P1938,3,62.76,Yes,11.39,8.06,59.43,Not Returned,
TX1963,ORD1963,P1977,2,122.76,No,0.0,10.69,133.45,Returned,2025-05-28 14:12:34
TX1964,ORD1964,P1476,1,176.37,Yes,50.66,24.9,150.61,Not Returned,
TX1965,ORD1965,P1404,2,37.46,Yes,10.87,23.61,50.2,Not Returned,
TX1965,ORD1965,P1051,1,76.22,Yes,21.94,10.82,65.1,Not Returned,
TX1966,ORD1966,P1190,2,88.28,No,0.0,22.15,110.43,Not Returned,
TX1966,ORD1966,P1732,1,77.92,No,0.0,7.31,85.23,Not Returned,
TX1966,ORD1966,P1692,1,66.69,Yes,11.19,15.65,71.15,Not Returned,
TX1967,ORD1967,P1464,2,64.28,No,0.0,14.17,78.45,Not Returned,
TX1967,ORD1967,P1408,3,61.59,Yes,14.5,1.0,48.09,Not Returned,
TX1968,ORD1968,P1497,3,59.91,Yes,8.63,1.5,52.78,Not Returned,
TX1968,ORD1968,P1214,1,2.25,No,0.0,17.67,19.92,Not Returned,
TX1969,ORD1969,P1586,1,196.07,Yes,44.42,23.57,175.22,Not Returned,
TX1969,ORD1969,P1799,1,55.64,No,0.0,11.26,66.9,Not Returned,
TX1970,ORD1970,P1679,3,45.09,No,0.0,24.71,69.8,Not Returned,
TX1971,ORD1971,P1116,1,126.44,Yes,13.45,3.87,116.86,Not Returned,
TX1971,ORD1971,P1660,3,953.67,Yes,263.31,14.9,705.26,Not Returned,
TX1972,ORD1972,P1324,3,160.56,Yes,45.98,14.82,129.4,Not Returned,
TX1973,ORD1973,P1632,3,233.67,Yes,61.88,24.19,195.98,Not Returned,
TX1973,ORD1973,P1145,3,97.08,No,0.0,11.55,108.63,Not Returned,
TX1973,ORD1973,P1547,3,91.68,No,0.0,11.21,102.89,Returned,2025-06-02 13:57:32
TX1974,ORD1974,P1627,3,98.1,No,0.0,12.58,110.68,Not Returned,
TX1974,ORD1974,P1309,1,21.92,Yes,4.55,4.31,21.68,Not Returned,
TX1975,ORD1975,P1746,1,113.13,Yes,25.91,11.28,98.5,Not Returned,
TX1975,ORD1975,P1560,2,183.1,No,0.0,12.27,195.37,Not Returned,
TX1976,ORD1976,P1790,1,61.81,No,0.0,18.71,80.52,Not Returned,
TX1976,ORD1976,P1356,2,90.74,Yes,21.91,16.24,85.07,Returned,2025-04-28 00:27:52
TX1977,ORD1977,P1393,3,238.62,Yes,65.65,13.84,186.81,Not Returned,
TX1978,ORD1978,P1423,2,102.28,Yes,22.9,0.58,79.96,Not Returned,
TX1979,ORD1979,P1489,1,52.44,No,0.0,19.85,72.29,Not Returned,
TX1979,ORD1979,P1526,3,109.68,No,0.0,0.09,109.77,Not Returned,
TX1980,ORD1980,P1593,2,189.68,No,0.0,17.11,206.79,Not Returned,
TX1980,ORD1980,P1388,1,465.52,No,0.0,11.29,476.81,Not Returned,
TX1981,ORD1981,P1999,2,28.92,Yes,4.74,6.64,30.82,Not Returned,
TX1982,ORD1982,P1174,2,273.14,No,0.0,20.96,294.1,Not Returned,
TX1982,ORD1982,P1846,2,26.58,Yes,6.23,13.29,33.64,Not Returned,
TX1983,ORD1983,P1862,2,31.08,No,0.0,11.23,42.31,Not Returned,
TX1983,ORD1983,P1780,2,29.1,No,0.0,18.38,47.48,Not Returned,
TX1984,ORD1984,P1246,1,110.91,No,0.0,20.68,131.59,Not Returned,
TX1985,ORD1985,P1809,2,413.0,No,0.0,5.74,418.74,Not Returned,
TX1986,ORD1986,P1405,3,265.68,Yes,64.62,0.37,201.43,Not Returned,
TX1987,ORD1987,P1889,1,96.11,No,0.0,8.25,104.36,Returned,2025-03-23 08:03:02
TX1987,ORD1987,P1455,3,99.99,No,0.0,19.62,119.61,Not Returned,
TX1988,ORD1988,P1920,1,430.81,No,0.0,20.98,451.79,Not Returned,
TX1988,ORD1988,P1368,1,130.28,No,0.0,0.27,130.55,Not Returned,
TX1989,ORD1989,P1083,3,309.24,Yes,89.8,11.56,231.0,Not Returned,
TX1990,ORD1990,P1592,2,133.08,No,0.0,8.07,141.15,Not Returned,
TX1990,ORD1990,P1959,3,144.6,Yes,39.75,19.3,124.15,Not Returned,
TX1991,ORD1991,P1613,2,172.08,Yes,20.58,21.2,172.7,Not Returned,
TX1991,ORD1991,P1980,3,539.25,Yes,96.16,20.9,463.99,Not Returned,
TX1991,ORD1991,P1234,1,407.02,No,0.0,16.09,423.11,Not Returned,
TX1992,ORD1992,P1375,3,432.0,Yes,74.73,1.88,359.15,Not Returned,
TX1992,ORD1992,P1056,2,432.98,Yes,95.48,0.69,338.19,Not Returned,
TX1992,ORD1992,P1540,2,144.1,Yes,41.14,13.72,116.68,Not Returned,
TX1993,ORD1993,P1420,2,14.2,No,0.0,16.22,30.42,Returned,2025-04-03 23:57:34
TX1993,ORD1993,P1049,3,38.04,Yes,8.4,2.62,32.26,Not Returned,
TX1993,ORD1993,P1994,1,12.36,Yes,1.31,16.09,27.14,Not Returned,
TX1994,ORD1994,P1368,3,390.84,No,0.0,14.72,405.56,Returned,2025-05-05 04:15:24
TX1994,ORD1994,P1166,3,33.39,Yes,5.98,23.62,51.03,Not Returned,
TX1995,ORD1995,P1883,2,77.62,Yes,22.82,22.27,77.07,Not Returned,
TX1995,ORD1995,P1171,2,88.18,No,0.0,11.81,99.99,Not Returned,
TX1996,ORD1996,P1221,2,798.84,Yes,124.44,5.68,680.08,Not Returned,
TX1996,ORD1996,P1518,1,94.83,No,0.0,18.3,113.13,Not Returned,
TX1996,ORD1996,P1674,3,359.04,No,0.0,16.37,375.41,Not Returned,
TX1997,ORD1997,P1655,2,110.8,Yes,11.28,22.27,121.79,Not Returned,
TX1997,ORD1997,P1211,2,28.54,No,0.0,2.23,30.77,Not Returned,
TX1998,ORD1998,P1664,3,253.38,Yes,42.37,20.67,231.68,Not Returned,
TX1998,ORD1998,P1690,3,522.9,Yes,82.15,14.86,455.61,Not Returned,
TX1998,ORD1998,P1898,3,633.42,Yes,187.44,14.95,460.93,Not Returned,
TX1999,ORD1999,P1283,3,814.38,Yes,83.07,22.04,753.35,Not Returned,
TX2000,ORD2000,P1358,2,108.62,No,0.0,9.42,118.04,Not Returned,
TX2000,ORD2000,P1860,1,37.02,No,0.0,2.45,39.47,Not Returned,
TX2001,ORD2001,P1105,2,433.56,No,0.0,1.9,435.46,Not Returned,
TX2001,ORD2001,P1572,3,118.56,No,0.0,24.73,143.29,Not Returned,
TX2002,ORD2002,P1957,1,51.74,Yes,9.65,7.97,50.06,Not Returned,
TX2003,ORD2003,P1186,2,780.04,No,0.0,6.91,786.95,Not Returned,
TX2004,ORD2004,P1494,1,58.61,No,0.0,17.94,76.55,Not Returned,
TX2005,ORD2005,P1135,2,230.46,No,0.0,13.36,243.82,Not Returned,
TX2005,ORD2005,P1935,2,172.1,Yes,27.21,3.73,148.62,Not Returned,
TX2006,ORD2006,P1199,3,134.01,Yes,34.84,24.64,123.81,Not Returned,
TX2007,ORD2007,P1844,2,69.86,No,0.0,10.35,80.21,Not Returned,
TX2008,ORD2008,P1945,2,13.9,No,0.0,11.48,25.38,Not Returned,
TX2008,ORD2008,P1875,2,32.24,No,0.0,14.22,46.46,Not Returned,
TX2009,ORD2009,P1746,2,226.26,Yes,29.78,20.27,216.75,Not Returned,
TX2010,ORD2010,P1888,2,56.96,Yes,10.2,17.0,63.76,Not Returned,
TX2010,ORD2010,P1493,1,122.96,No,0.0,23.16,146.12,Not Returned,
TX2011,ORD2011,P1826,1,70.15,Yes,19.37,10.53,61.31,Returned,2025-03-04 16:48:20
TX2012,ORD2012,P1734,2,167.62,Yes,21.28,3.8,150.14,Not Returned,
TX2012,ORD2012,P1179,2,276.72,Yes,36.85,13.01,252.88,Not Returned,
TX2013,ORD2013,P1350,2,83.1,No,0.0,7.1,90.2,Not Returned,
TX2013,ORD2013,P1881,1,407.79,Yes,85.72,9.62,331.69,Not Returned,
TX2014,ORD2014,P1358,3,162.93,No,0.0,2.65,165.58,Not Returned,
TX2014,ORD2014,P1555,2,245.9,Yes,40.0,1.34,207.24,Not Returned,
TX2015,ORD2015,P1037,3,64.53,No,0.0,13.95,78.48,Not Returned,
TX2015,ORD2015,P1067,3,139.65,Yes,25.19,9.9,124.36,Not Returned,
TX2016,ORD2016,P1786,3,69.9,Yes,14.06,7.03,62.87,Not Returned,
TX2016,ORD2016,P1419,2,153.28,Yes,20.88,19.89,152.29,Not Returned,
TX2016,ORD2016,P1666,2,59.22,No,0.0,4.08,63.3,Not Returned,
TX2017,ORD2017,P1489,2,104.88,No,0.0,16.61,121.49,Not Returned,
TX2017,ORD2017,P1751,2,274.98,Yes,47.07,18.87,246.78,Not Returned,
TX2017,ORD2017,P1625,1,79.31,Yes,8.73,11.82,82.4,Not Returned,
TX2018,ORD2018,P1671,3,64.17,Yes,16.32,19.77,67.62,Returned,2025-05-01 14:28:07
TX2019,ORD2019,P1383,1,76.21,No,0.0,3.58,79.79,Returned,2025-03-18 12:24:12
TX2019,ORD2019,P1276,2,65.98,Yes,18.03,21.79,69.74,Not Returned,
TX2020,ORD2020,P1206,3,111.81,Yes,19.82,9.31,101.3,Not Returned,
TX2020,ORD2020,P1236,1,78.98,Yes,21.58,8.77,66.17,Not Returned,
TX2020,ORD2020,P1431,1,29.56,No,0.0,13.71,43.27,Not Returned,
TX2021,ORD2021,P1222,2,216.68,No,0.0,19.24,235.92,Not Returned,
TX2021,ORD2021,P1775,1,79.61,No,0.0,20.24,99.85,Not Returned,
TX2021,ORD2021,P1570,3,379.74,Yes,100.84,18.15,297.05,Not Returned,
TX2022,ORD2022,P1037,1,21.51,No,0.0,5.77,27.28,Not Returned,
TX2023,ORD2023,P1138,2,20.48,Yes,2.2,15.46,33.74,Not Returned,
TX2023,ORD2023,P1440,3,48.33,Yes,11.58,10.39,47.14,Not Returned,
TX2024,ORD2024,P1355,1,428.62,No,0.0,4.57,433.19,Not Returned,
TX2025,ORD2025,P1036,3,217.23,No,0.0,22.3,239.53,Not Returned,
TX2025,ORD2025,P1939,3,329.82,No,0.0,6.81,336.63,Not Returned,
TX2026,ORD2026,P1248,3,106.56,No,0.0,4.56,111.12,Not Returned,
TX2027,ORD2027,P1602,1,5.41,Yes,0.72,21.12,25.81,Not Returned,
TX2027,ORD2027,P1034,1,127.95,No,0.0,12.86,140.81,Not Returned,
TX2028,ORD2028,P1365,3,352.77,Yes,82.51,11.69,281.95,Not Returned,
TX2028,ORD2028,P1880,1,255.01,Yes,49.81,1.98,207.18,Not Returned,
TX2028,ORD2028,P1242,2,520.54,Yes,78.77,3.0,444.77,Not Returned,
TX2029,ORD2029,P1823,3,411.24,No,0.0,13.53,424.77,Not Returned,
TX2029,ORD2029,P1305,2,20.08,No,0.0,14.85,34.93,Not Returned,
TX2030,ORD2030,P1183,2,173.0,No,0.0,3.82,176.82,Not Returned,
TX2030,ORD2030,P1467,3,389.7,No,0.0,5.13,394.83,Returned,2025-05-20 20:35:59
TX2031,ORD2031,P1986,1,4.53,Yes,1.31,19.9,23.12,Returned,2025-04-02 09:55:40
TX2031,ORD2031,P1598,2,20.02,No,0.0,21.75,41.77,Not Returned,
TX2032,ORD2032,P1448,2,110.1,No,0.0,13.61,123.71,Not Returned,
TX2032,ORD2032,P1621,3,1318.02,No,0.0,23.22,1341.24,Returned,2025-04-17 07:23:52
TX2032,ORD2032,P1657,3,207.93,No,0.0,0.05,207.98,Not Returned,
TX2033,ORD2033,P1626,3,35.85,No,0.0,16.73,52.58,Not Returned,
TX2033,ORD2033,P1667,1,48.73,No,0.0,17.27,66.0,Not Returned,
TX2034,ORD2034,P1816,3,271.5,Yes,47.18,16.61,240.93,Not Returned,
TX2035,ORD2035,P1580,3,239.82,Yes,57.32,11.39,193.89,Not Returned,
TX2035,ORD2035,P1512,1,86.19,No,0.0,12.8,98.99,Not Returned,
TX2035,ORD2035,P1855,2,106.96,No,0.0,11.36,118.32,Returned,2025-03-25 09:01:55
TX2036,ORD2036,P1184,2,92.06,No,0.0,11.13,103.19,Returned,2025-03-21 09:28:25
TX2036,ORD2036,P1072,1,98.28,Yes,19.08,22.38,101.58,Not Returned,
TX2037,ORD2037,P1689,1,22.28,No,0.0,22.68,44.96,Returned,2025-05-07 01:05:16
TX2038,ORD2038,P1352,3,123.54,No,0.0,18.37,141.91,Not Returned,
TX2038,ORD2038,P1186,3,1170.06,Yes,333.92,22.62,858.76,Not Returned,
TX2038,ORD2038,P1573,3,226.11,No,0.0,25.0,251.11,Not Returned,
TX2039,ORD2039,P1495,3,78.78,Yes,23.0,15.79,71.57,Returned,2025-05-17 23:05:37
TX2040,ORD2040,P1474,1,51.43,Yes,11.78,4.16,43.81,Not Returned,
TX2040,ORD2040,P1377,1,104.74,Yes,22.18,16.68,99.24,Not Returned,
TX2040,ORD2040,P1051,3,228.66,No,0.0,5.67,234.33,Not Returned,
TX2041,ORD2041,P1137,3,1130.91,Yes,240.91,13.51,903.51,Not Returned,
TX2041,ORD2041,P1561,3,6.09,Yes,1.55,6.85,11.39,Not Returned,
TX2041,ORD2041,P1798,3,698.79,Yes,165.45,8.02,541.36,Not Returned,
TX2042,ORD2042,P1462,3,78.69,No,0.0,4.84,83.53,Not Returned,
TX2042,ORD2042,P1440,2,32.22,Yes,3.67,12.59,41.14,Not Returned,
TX2042,ORD2042,P1886,3,109.32,No,0.0,7.02,116.34,Returned,2025-03-23 20:13:11
TX2043,ORD2043,P1355,3,1285.86,Yes,257.76,23.51,1051.61,Not Returned,
TX2044,ORD2044,P1030,1,178.68,No,0.0,3.82,182.5,Not Returned,
TX2044,ORD2044,P1000,1,34.42,No,0.0,22.67,57.09,Not Returned,
TX2044,ORD2044,P1412,1,204.45,No,0.0,9.41,213.86,Not Returned,
TX2045,ORD2045,P1606,1,124.56,Yes,22.64,12.31,114.23,Not Returned,
TX2045,ORD2045,P1215,2,279.44,No,0.0,20.07,299.51,Not Returned,
