campaign_id,channel,touchpoint_type,touch_date,campaign_medium,utm_source,utm_campaign,touchpoint_status,conversion_flag,time_to_conversion,creative_id,segment_id,frequency,reach,click_through_rate,cost_per_click,landing_page_url
CAM1002,social,popup,2025-04-13 15:44:23,cpv,google,utm_590,clicked,0,,CR603,S573,1,9240,0.099,3.81,http://white.info/
CAM1001,social,video,2025-03-19 10:23:04,cpc,linkedin,utm_642,seen,0,,CR131,S935,3,4351,0.082,0.32,http://davies-moreno.com/
CAM1005,email,popup,2025-03-23 12:35:59,cpm,linkedin,utm_880,seen,0,,CR360,S720,5,2501,0.095,0.29,https://www.terry.com/
CAM1000,email,video,2025-04-15 05:38:43,cpc,linkedin,utm_481,seen,0,,CR223,S947,1,7895,0.039,2.5,http://shaw-pennington.biz/
CAM1003,search,popup,2025-05-01 13:22:05,cpv,mailchimp,utm_516,clicked,0,,CR570,S162,1,9968,0.076,2.16,https://walker.net/
CAM1002,email,video,2025-04-26 07:15:40,cpm,facebook,utm_841,seen,0,,CR436,S973,5,2265,0.125,4.92,http://www.santos-king.org/
CAM1001,display,video,2025-05-29 10:06:15,cpm,linkedin,utm_579,converted,1,10.0,CR350,S213,4,5200,0.08,0.57,http://www.smith-ayers.com/
CAM1001,display,text,2025-03-12 02:39:32,cpv,google,utm_114,clicked,0,,CR817,S585,2,1173,0.097,3.52,https://www.madden.info/
CAM1007,email,banner,2025-05-25 10:09:55,cpm,mailchimp,utm_370,clicked,0,,CR411,S140,5,7725,0.182,0.9,http://www.palmer.com/
CAM1003,email,video,2025-04-20 06:03:07,cpc,linkedin,utm_888,seen,0,,CR189,S344,4,8632,0.095,2.68,http://morales.com/
CAM1000,display,popup,2025-04-28 07:35:19,cpv,google,utm_516,converted,1,43.0,CR383,S895,4,1036,0.136,1.56,https://www.berg.net/
CAM1001,social,banner,2025-04-01 16:12:54,cpm,linkedin,utm_256,seen,0,,CR630,S761,2,3086,0.163,0.93,http://www.thomas-romero.org/
CAM1005,email,video,2025-04-02 21:38:43,cpv,facebook,utm_843,seen,0,,CR332,S951,1,4664,0.173,1.67,http://hill.biz/
CAM1003,email,text,2025-05-30 23:30:22,cpc,linkedin,utm_999,clicked,0,,CR499,S603,1,5849,0.19,0.89,http://jackson.biz/
CAM1002,social,popup,2025-04-08 01:13:25,cpc,linkedin,utm_302,clicked,0,,CR722,S271,5,9715,0.077,4.58,http://www.johnson.org/
CAM1006,social,video,2025-03-12 15:43:46,cpc,mailchimp,utm_347,seen,0,,CR804,S129,1,2950,0.178,0.33,https://www.todd.com/
CAM1002,social,banner,2025-05-05 07:04:48,cpm,mailchimp,utm_487,converted,1,30.0,CR166,S160,2,6812,0.134,0.86,https://robinson-pratt.biz/
CAM1006,search,video,2025-05-01 04:30:18,cpv,google,utm_142,clicked,0,,CR874,S343,3,4663,0.168,0.93,http://murillo-becker.info/
CAM1004,display,text,2025-05-27 09:07:45,cpc,linkedin,utm_477,clicked,0,,CR798,S512,3,5738,0.131,0.11,http://www.smith.com/
CAM1005,search,text,2025-05-18 16:37:00,cpv,mailchimp,utm_113,clicked,0,,CR982,S530,5,6975,0.052,1.76,http://sandoval.com/
CAM1007,email,popup,2025-04-09 14:17:37,cpm,google,utm_816,clicked,0,,CR595,S369,1,7965,0.123,3.08,http://www.frye.com/
CAM1002,social,video,2025-03-25 03:22:57,cpm,mailchimp,utm_588,clicked,0,,CR261,S131,1,6219,0.033,3.05,http://www.blankenship.com/
CAM1002,email,popup,2025-03-25 06:22:07,cpv,google,utm_801,converted,1,24.0,CR710,S657,4,8599,0.039,4.58,https://anderson.com/
CAM1002,email,banner,2025-04-06 10:49:17,cpc,facebook,utm_204,converted,1,34.0,CR208,S499,4,4675,0.038,1.11,https://www.parker.biz/
CAM1003,search,video,2025-03-25 20:09:19,cpc,google,utm_161,converted,1,38.0,CR493,S328,5,6347,0.108,3.15,http://maxwell-ramirez.com/
CAM1001,email,popup,2025-03-24 14:23:52,cpv,linkedin,utm_585,seen,0,,CR875,S464,4,4937,0.138,2.99,https://payne.org/
CAM1000,email,popup,2025-04-13 20:41:56,cpm,linkedin,utm_603,seen,0,,CR691,S590,3,8382,0.188,2.38,https://www.wood.com/
CAM1004,search,banner,2025-03-20 04:24:27,cpc,linkedin,utm_534,seen,0,,CR282,S272,3,5512,0.196,1.3,http://www.johnson-powell.info/
CAM1005,email,banner,2025-04-28 16:09:55,cpv,facebook,utm_151,seen,0,,CR262,S633,1,8513,0.04,3.9,https://jones.info/
CAM1003,email,video,2025-05-28 11:38:54,cpv,mailchimp,utm_966,seen,0,,CR810,S496,1,6241,0.177,0.44,http://www.williams.biz/
CAM1003,social,banner,2025-03-18 21:57:36,cpm,google,utm_637,clicked,0,,CR676,S191,4,8492,0.062,3.95,http://harvey.com/
CAM1003,display,banner,2025-04-14 01:12:32,cpm,google,utm_854,seen,0,,CR192,S216,4,1259,0.155,1.24,https://www.stafford.org/
CAM1002,display,banner,2025-04-27 06:49:10,cpm,facebook,utm_753,seen,0,,CR496,S619,5,6925,0.125,3.05,http://www.flores.info/
CAM1005,email,video,2025-05-23 23:58:19,cpc,linkedin,utm_809,converted,1,24.0,CR130,S557,1,7392,0.2,4.33,https://simpson.biz/
CAM1000,search,popup,2025-03-02 04:47:40,cpc,facebook,utm_524,seen,0,,CR679,S340,2,3436,0.146,0.5,https://www.scott.com/
CAM1003,email,text,2025-04-20 19:16:40,cpc,facebook,utm_736,clicked,0,,CR985,S356,3,9087,0.13,3.05,https://www.murphy.net/
CAM1002,display,banner,2025-05-12 10:23:20,cpm,facebook,utm_662,seen,0,,CR752,S810,2,4223,0.062,1.34,http://www.ritter.com/
CAM1000,email,banner,2025-03-03 20:20:45,cpv,google,utm_351,seen,0,,CR406,S986,2,8516,0.182,1.91,http://www.evans-pearson.info/
CAM1001,display,banner,2025-05-30 06:55:54,cpm,mailchimp,utm_516,clicked,0,,CR441,S947,1,8964,0.017,0.49,https://www.ramsey.com/
CAM1006,social,video,2025-05-11 23:06:02,cpm,linkedin,utm_184,clicked,0,,CR962,S529,1,7242,0.127,4.93,http://www.simon-elliott.com/
CAM1002,social,video,2025-03-30 04:15:36,cpm,facebook,utm_241,converted,1,15.0,CR953,S163,1,8749,0.138,0.92,http://www.black.info/
CAM1005,display,video,2025-04-01 04:54:34,cpm,google,utm_767,clicked,0,,CR304,S446,3,6467,0.087,3.01,http://johnson.net/
CAM1001,search,banner,2025-04-12 05:06:28,cpm,google,utm_957,seen,0,,CR286,S985,3,3444,0.068,2.13,https://moore-hartman.com/
CAM1002,social,video,2025-03-29 19:42:50,cpv,linkedin,utm_879,converted,1,41.0,CR105,S638,3,2321,0.078,4.72,http://montes.com/
CAM1004,display,banner,2025-03-23 16:10:10,cpc,mailchimp,utm_843,converted,1,42.0,CR144,S202,3,2713,0.039,0.14,https://www.hudson.biz/
CAM1003,search,video,2025-04-11 13:33:43,cpm,facebook,utm_339,converted,1,20.0,CR481,S121,3,4881,0.163,3.52,http://bullock.org/
CAM1002,email,video,2025-05-20 07:42:37,cpm,linkedin,utm_649,converted,1,7.0,CR197,S562,4,7216,0.15,2.94,http://ferguson-suarez.com/
CAM1000,social,banner,2025-04-16 00:10:09,cpc,mailchimp,utm_115,seen,0,,CR403,S849,3,6430,0.196,3.55,https://www.mcconnell.com/
CAM1005,social,popup,2025-05-30 22:04:49,cpv,google,utm_122,seen,0,,CR937,S282,5,4063,0.018,1.5,https://hernandez-duran.com/
CAM1002,display,video,2025-05-22 11:39:04,cpm,google,utm_397,converted,1,47.0,CR211,S749,4,8036,0.159,4.29,http://pope.info/
CAM1001,display,text,2025-03-26 00:18:56,cpv,linkedin,utm_612,seen,0,,CR464,S609,3,2297,0.053,3.83,http://www.perez-jones.com/
CAM1005,social,banner,2025-04-16 19:31:06,cpv,google,utm_978,seen,0,,CR979,S669,1,7599,0.133,4.59,https://smith.info/
CAM1005,search,video,2025-04-18 03:27:22,cpc,linkedin,utm_208,converted,1,46.0,CR323,S391,4,5176,0.114,0.46,http://www.crawford.com/
CAM1003,search,text,2025-03-22 22:02:56,cpc,facebook,utm_351,seen,0,,CR779,S841,5,2324,0.064,1.09,https://www.gill.com/
CAM1004,email,video,2025-05-20 21:47:25,cpv,mailchimp,utm_247,clicked,0,,CR864,S531,4,6579,0.196,4.18,http://www.washington.com/
CAM1002,display,popup,2025-05-11 01:07:47,cpv,facebook,utm_934,seen,0,,CR890,S969,2,8380,0.05,4.63,http://hill-west.net/
CAM1005,email,popup,2025-04-29 02:55:06,cpc,linkedin,utm_371,seen,0,,CR303,S253,4,4032,0.052,0.79,http://reynolds-wallace.net/
CAM1000,search,popup,2025-04-10 09:18:36,cpm,facebook,utm_933,seen,0,,CR501,S647,2,3532,0.088,1.36,http://www.downs-leblanc.com/
CAM1003,social,popup,2025-05-07 04:04:35,cpm,mailchimp,utm_948,seen,0,,CR646,S680,2,8520,0.068,1.28,https://jones-sherman.com/
CAM1006,email,popup,2025-05-16 08:30:32,cpv,mailchimp,utm_382,clicked,0,,CR889,S644,2,7533,0.068,0.21,https://www.grant.info/
CAM1000,search,popup,2025-05-07 11:38:44,cpv,linkedin,utm_433,clicked,0,,CR474,S575,5,5552,0.059,2.73,http://www.watkins.com/
CAM1007,search,banner,2025-03-25 20:02:29,cpm,google,utm_371,seen,0,,CR262,S890,5,8233,0.126,0.46,http://www.norton.net/
CAM1005,email,video,2025-05-12 00:57:23,cpv,mailchimp,utm_698,seen,0,,CR790,S577,3,5899,0.14,3.0,http://www.woodard-hayes.com/
CAM1000,email,banner,2025-05-09 17:47:28,cpc,google,utm_503,seen,0,,CR901,S364,5,4509,0.088,1.27,https://guzman.biz/
CAM1007,search,video,2025-03-05 13:15:50,cpv,linkedin,utm_321,seen,0,,CR975,S829,1,8016,0.114,1.31,https://williams.org/
CAM1000,display,video,2025-03-24 20:49:31,cpm,google,utm_826,converted,1,5.0,CR888,S916,5,4308,0.067,4.38,http://orozco-wilson.com/
CAM1007,search,popup,2025-03-02 18:49:00,cpm,mailchimp,utm_866,seen,0,,CR252,S986,5,4764,0.163,3.82,http://www.miller.com/
CAM1004,display,video,2025-05-06 02:46:52,cpc,linkedin,utm_233,converted,1,43.0,CR339,S285,3,9398,0.193,3.57,http://mack-wang.com/
CAM1007,display,popup,2025-03-24 03:51:20,cpm,mailchimp,utm_753,converted,1,19.0,CR675,S349,3,4931,0.063,3.76,https://fry.com/
CAM1004,display,video,2025-05-04 02:04:40,cpc,linkedin,utm_844,clicked,0,,CR516,S832,1,2933,0.148,4.0,https://www.myers.org/
CAM1001,social,text,2025-05-07 18:01:32,cpc,linkedin,utm_711,seen,0,,CR121,S960,1,7825,0.056,1.54,https://www.campbell-kim.org/
CAM1007,display,popup,2025-03-21 01:31:17,cpv,google,utm_678,clicked,0,,CR167,S183,2,8154,0.056,0.4,http://www.le-anderson.com/
CAM1002,display,banner,2025-05-30 12:58:37,cpc,mailchimp,utm_355,clicked,0,,CR965,S134,4,5547,0.098,2.23,http://baker-smith.net/
CAM1005,social,video,2025-05-27 09:09:29,cpv,facebook,utm_638,converted,1,33.0,CR329,S736,5,4029,0.031,0.71,http://williams-cortez.org/
CAM1004,search,text,2025-04-24 05:08:27,cpc,google,utm_725,converted,1,45.0,CR173,S325,1,6861,0.076,4.4,https://www.jackson.org/
CAM1005,email,popup,2025-05-07 21:28:02,cpv,google,utm_197,seen,0,,CR382,S268,2,2504,0.121,0.43,http://miller.com/
CAM1004,email,banner,2025-05-18 17:12:01,cpc,facebook,utm_614,clicked,0,,CR388,S659,2,9025,0.088,4.45,https://davis.com/
CAM1000,display,banner,2025-04-23 17:51:10,cpm,google,utm_601,converted,1,27.0,CR902,S293,4,3342,0.064,4.67,https://www.martin-ross.com/
CAM1001,search,text,2025-05-03 21:34:35,cpv,facebook,utm_237,seen,0,,CR925,S939,4,1710,0.178,0.92,http://www.douglas.com/
CAM1004,email,text,2025-03-15 05:55:44,cpc,mailchimp,utm_517,clicked,0,,CR941,S875,3,2898,0.15,4.25,http://burke.com/
CAM1002,email,video,2025-04-16 05:16:26,cpc,facebook,utm_964,converted,1,45.0,CR316,S814,2,2266,0.137,1.62,https://dawson-phillips.com/
CAM1003,email,popup,2025-05-23 20:12:05,cpv,mailchimp,utm_384,seen,0,,CR881,S163,4,3173,0.168,0.95,http://www.wallace.com/
CAM1004,search,popup,2025-04-07 21:42:05,cpm,mailchimp,utm_153,seen,0,,CR999,S327,4,4536,0.019,3.96,http://sanchez.info/
CAM1005,social,popup,2025-05-18 01:14:16,cpm,facebook,utm_444,clicked,0,,CR491,S304,1,7701,0.063,4.66,https://salas.com/
CAM1003,search,banner,2025-04-01 17:18:19,cpv,google,utm_964,clicked,0,,CR136,S662,2,9750,0.103,1.76,https://www.hall-smith.biz/
CAM1001,social,text,2025-03-08 03:40:09,cpm,google,utm_368,converted,1,16.0,CR559,S397,4,7644,0.073,1.56,https://www.brooks.info/
CAM1001,email,text,2025-03-01 13:50:08,cpm,linkedin,utm_469,clicked,0,,CR527,S781,2,3118,0.051,2.72,http://morales.biz/
CAM1004,social,text,2025-03-23 23:05:39,cpc,facebook,utm_643,seen,0,,CR436,S844,5,4536,0.181,3.67,http://allen-calderon.com/
CAM1004,display,popup,2025-03-05 06:33:59,cpc,mailchimp,utm_198,seen,0,,CR827,S321,5,1959,0.195,3.52,http://www.schultz.net/
CAM1004,email,video,2025-04-27 01:35:58,cpv,facebook,utm_283,clicked,0,,CR236,S195,1,4753,0.045,3.67,http://www.willis.com/
CAM1000,email,video,2025-03-17 00:15:55,cpc,google,utm_619,clicked,0,,CR226,S985,4,8355,0.166,2.81,http://www.johnson.com/
CAM1004,display,video,2025-04-02 21:50:56,cpm,mailchimp,utm_622,clicked,0,,CR719,S690,4,1177,0.094,0.36,http://www.sherman-carroll.org/
CAM1007,social,video,2025-04-05 14:23:54,cpm,mailchimp,utm_327,clicked,0,,CR761,S102,2,6247,0.135,0.99,http://www.banks.com/
CAM1002,search,banner,2025-04-30 12:20:59,cpm,mailchimp,utm_143,clicked,0,,CR855,S541,1,8848,0.179,2.85,https://www.roy.com/
CAM1004,search,banner,2025-05-29 01:18:15,cpm,google,utm_658,clicked,0,,CR298,S304,1,8233,0.178,1.22,https://morris.org/
CAM1003,social,popup,2025-03-14 07:22:41,cpv,facebook,utm_418,converted,1,23.0,CR198,S476,5,8867,0.113,2.36,http://burgess-estes.com/
CAM1003,display,popup,2025-05-07 07:56:20,cpv,facebook,utm_209,seen,0,,CR982,S325,2,7870,0.141,3.35,https://palmer.net/
CAM1007,social,banner,2025-03-02 13:57:30,cpv,google,utm_939,converted,1,32.0,CR855,S880,4,7608,0.141,2.6,http://soto-moreno.com/
CAM1003,display,video,2025-05-26 01:15:49,cpv,google,utm_311,seen,0,,CR748,S479,5,8434,0.08,2.33,https://baird-moore.com/
CAM1003,display,video,2025-04-27 23:23:08,cpc,linkedin,utm_541,seen,0,,CR893,S813,4,6372,0.092,2.35,https://www.snyder.com/
CAM1000,email,text,2025-03-31 13:45:50,cpv,mailchimp,utm_196,seen,0,,CR373,S426,5,6139,0.181,4.63,https://young.com/
CAM1003,display,video,2025-05-18 17:26:27,cpc,linkedin,utm_197,clicked,0,,CR510,S662,2,5142,0.169,3.81,https://www.weaver-johnson.com/
CAM1000,email,popup,2025-03-29 18:30:18,cpc,linkedin,utm_434,seen,0,,CR624,S968,1,1748,0.093,3.69,https://www.winters-sullivan.com/
CAM1005,display,text,2025-03-20 02:26:17,cpc,mailchimp,utm_759,seen,0,,CR389,S569,5,5903,0.163,3.35,https://www.gordon-johnson.com/
CAM1003,display,video,2025-03-20 07:48:53,cpc,facebook,utm_354,clicked,0,,CR293,S881,3,3766,0.075,3.89,http://www.hall-swanson.com/
CAM1003,email,popup,2025-04-11 02:02:07,cpm,linkedin,utm_311,clicked,0,,CR251,S349,3,5113,0.105,2.38,https://www.henderson-reed.info/
CAM1002,search,video,2025-04-25 13:02:48,cpm,google,utm_548,seen,0,,CR256,S739,5,6971,0.149,0.15,http://white.com/
CAM1004,social,video,2025-03-21 07:26:43,cpc,facebook,utm_542,seen,0,,CR787,S277,1,5601,0.022,0.65,http://ramos-baker.biz/
CAM1007,social,text,2025-03-26 15:39:51,cpv,linkedin,utm_145,converted,1,20.0,CR825,S608,2,8364,0.172,1.87,https://www.frazier.info/
CAM1000,social,popup,2025-04-26 15:42:39,cpv,mailchimp,utm_363,seen,0,,CR837,S627,3,2808,0.044,0.55,http://stevens.net/
CAM1006,display,popup,2025-05-01 20:50:30,cpc,facebook,utm_492,seen,0,,CR322,S214,1,3200,0.117,3.16,https://zuniga.com/
CAM1006,social,text,2025-04-11 17:14:20,cpv,mailchimp,utm_424,clicked,0,,CR874,S586,2,3824,0.12,2.32,https://spencer.com/
CAM1004,social,popup,2025-05-09 06:32:09,cpc,google,utm_208,converted,1,22.0,CR196,S655,5,2964,0.108,3.07,https://lambert.com/
CAM1002,social,popup,2025-04-06 08:04:41,cpm,facebook,utm_691,converted,1,23.0,CR963,S465,4,7056,0.19,1.72,https://www.waller.info/
CAM1005,display,popup,2025-05-22 06:58:10,cpv,google,utm_134,clicked,0,,CR745,S524,2,8595,0.196,3.88,https://www.baker.com/
CAM1004,social,text,2025-04-24 17:25:39,cpm,mailchimp,utm_480,seen,0,,CR683,S767,2,7560,0.085,1.37,http://www.morrison.info/
CAM1001,social,banner,2025-03-24 11:39:26,cpv,google,utm_979,seen,0,,CR702,S877,3,5407,0.079,0.76,http://www.vaughn.info/
CAM1007,social,video,2025-03-21 15:37:48,cpm,mailchimp,utm_982,clicked,0,,CR318,S620,1,5103,0.161,4.53,http://www.murillo.com/
CAM1002,search,video,2025-05-24 07:55:53,cpm,google,utm_659,seen,0,,CR135,S424,4,5000,0.144,2.73,http://hines.info/
CAM1001,social,text,2025-04-06 12:17:17,cpc,facebook,utm_510,seen,0,,CR443,S563,3,8769,0.149,2.87,http://gonzales.org/
CAM1005,display,video,2025-05-30 14:10:07,cpc,facebook,utm_322,converted,1,29.0,CR944,S132,1,3077,0.11,2.66,http://www.nichols.com/
CAM1002,display,popup,2025-03-24 03:16:32,cpv,facebook,utm_456,converted,1,26.0,CR759,S391,1,2053,0.151,2.96,http://www.davis.biz/
CAM1004,email,popup,2025-04-29 21:21:30,cpc,google,utm_207,converted,1,41.0,CR543,S901,4,9504,0.026,4.83,http://www.black.com/
CAM1000,display,banner,2025-03-21 14:58:09,cpc,google,utm_111,seen,0,,CR337,S406,3,9943,0.073,3.52,https://jones.org/
CAM1001,social,banner,2025-03-01 21:11:15,cpv,facebook,utm_747,seen,0,,CR967,S846,2,3696,0.101,4.54,https://atkins-murphy.com/
CAM1000,social,popup,2025-05-06 23:55:04,cpv,mailchimp,utm_609,seen,0,,CR399,S854,1,1281,0.102,0.56,https://www.brown-howe.com/
CAM1001,search,text,2025-04-12 08:55:35,cpv,mailchimp,utm_390,converted,1,42.0,CR911,S152,3,1189,0.133,2.89,http://www.chung.biz/
CAM1005,search,video,2025-05-16 13:34:36,cpc,google,utm_239,seen,0,,CR302,S715,4,4565,0.197,0.32,https://www.nunez.biz/
CAM1003,email,video,2025-04-30 17:19:36,cpc,mailchimp,utm_297,seen,0,,CR630,S143,5,9392,0.143,0.55,http://www.cole-owens.com/
CAM1003,display,video,2025-03-08 07:46:11,cpm,google,utm_125,seen,0,,CR918,S177,5,8171,0.149,0.21,https://www.morales-evans.info/
CAM1005,display,popup,2025-03-03 17:53:25,cpm,linkedin,utm_667,clicked,0,,CR131,S797,2,9554,0.02,2.19,https://www.hansen.com/
CAM1002,email,banner,2025-04-06 17:51:26,cpm,mailchimp,utm_699,seen,0,,CR203,S170,4,8708,0.038,3.3,http://edwards.com/
CAM1001,search,text,2025-05-01 04:24:46,cpc,google,utm_918,clicked,0,,CR863,S752,2,5230,0.131,3.66,https://www.holloway.com/
CAM1000,search,banner,2025-05-10 16:11:13,cpc,mailchimp,utm_536,seen,0,,CR319,S567,3,4790,0.196,1.96,http://www.nelson-leonard.biz/
CAM1003,email,banner,2025-04-15 22:44:08,cpm,mailchimp,utm_164,seen,0,,CR496,S979,1,2841,0.018,3.17,https://www.chavez-taylor.org/
CAM1000,search,video,2025-05-29 21:44:42,cpc,facebook,utm_326,clicked,0,,CR108,S868,2,3081,0.115,4.83,http://smith.com/
CAM1004,display,video,2025-05-08 14:28:13,cpm,google,utm_694,seen,0,,CR543,S397,1,1069,0.073,3.43,https://www.bates.biz/
CAM1002,social,popup,2025-05-25 17:37:41,cpv,google,utm_442,seen,0,,CR264,S876,3,4936,0.161,4.4,https://jones.org/
CAM1004,search,banner,2025-04-17 03:45:57,cpv,linkedin,utm_712,converted,1,17.0,CR241,S726,4,3119,0.156,3.74,http://www.schaefer.org/
CAM1002,email,popup,2025-05-05 23:05:45,cpm,google,utm_680,converted,1,14.0,CR931,S898,1,4806,0.089,0.27,https://clarke.net/
CAM1003,email,video,2025-04-11 11:33:47,cpm,mailchimp,utm_223,seen,0,,CR935,S326,3,7201,0.099,1.19,http://smith-campbell.com/
CAM1006,social,text,2025-03-14 21:02:00,cpv,google,utm_285,seen,0,,CR735,S544,4,9739,0.166,3.36,https://robinson-anderson.com/
CAM1003,search,banner,2025-04-27 07:54:45,cpm,google,utm_155,clicked,0,,CR873,S304,1,9722,0.08,2.93,https://anderson.net/
CAM1002,search,banner,2025-04-26 20:50:07,cpm,facebook,utm_166,seen,0,,CR182,S933,4,2748,0.119,4.57,http://www.gilbert-hart.com/
CAM1001,display,popup,2025-03-23 03:13:41,cpm,facebook,utm_244,clicked,0,,CR169,S630,3,4662,0.105,3.26,https://www.lyons.info/
CAM1004,display,video,2025-04-12 10:08:16,cpc,linkedin,utm_369,seen,0,,CR438,S653,2,3938,0.099,4.65,http://www.velasquez.com/
CAM1004,search,video,2025-04-18 07:44:34,cpv,facebook,utm_818,converted,1,40.0,CR365,S754,4,6421,0.142,4.61,https://www.martin.net/
CAM1004,display,popup,2025-05-07 13:59:29,cpm,google,utm_371,seen,0,,CR870,S675,4,1407,0.079,3.27,https://www.schroeder.com/
CAM1006,email,text,2025-03-20 21:45:12,cpm,google,utm_228,seen,0,,CR489,S122,1,3565,0.038,3.47,https://rivera.com/
CAM1005,display,banner,2025-03-07 13:02:09,cpc,facebook,utm_300,clicked,0,,CR121,S811,5,6465,0.125,4.88,https://www.terry-archer.com/
CAM1003,email,text,2025-05-07 18:14:35,cpc,mailchimp,utm_177,seen,0,,CR570,S483,5,9574,0.145,3.13,https://torres-adkins.org/
CAM1000,email,popup,2025-04-28 04:50:21,cpc,google,utm_473,clicked,0,,CR366,S313,4,1178,0.081,4.92,https://mullins.net/
CAM1004,social,video,2025-04-11 14:12:03,cpv,facebook,utm_385,clicked,0,,CR798,S392,4,1681,0.133,4.36,https://hampton.net/
CAM1007,social,banner,2025-03-24 10:36:01,cpm,facebook,utm_114,seen,0,,CR876,S742,5,9988,0.102,1.44,http://harris.com/
CAM1000,search,video,2025-05-21 11:58:07,cpv,mailchimp,utm_601,seen,0,,CR454,S235,4,4088,0.185,2.39,http://www.miller-morales.com/
CAM1007,search,banner,2025-03-10 14:35:06,cpm,mailchimp,utm_815,seen,0,,CR900,S734,4,5360,0.133,0.28,https://santana-oconnor.net/
CAM1005,email,popup,2025-04-09 10:52:07,cpm,mailchimp,utm_674,converted,1,13.0,CR435,S724,5,9893,0.146,2.2,https://wade-mills.biz/
CAM1005,email,banner,2025-04-01 07:25:05,cpc,linkedin,utm_900,clicked,0,,CR590,S563,3,4228,0.025,3.43,https://bell-esparza.com/
CAM1001,search,popup,2025-03-25 17:38:49,cpm,facebook,utm_886,seen,0,,CR836,S917,4,3969,0.169,0.74,https://smith-williams.net/
CAM1000,search,text,2025-04-13 08:12:45,cpc,google,utm_141,converted,1,28.0,CR251,S616,4,3969,0.16,3.11,https://foley.com/
CAM1002,email,video,2025-04-10 06:22:30,cpv,google,utm_953,converted,1,9.0,CR361,S904,1,5929,0.132,2.56,https://nguyen-moore.com/
CAM1002,search,text,2025-05-23 15:36:53,cpm,mailchimp,utm_394,converted,1,12.0,CR616,S501,4,2873,0.164,1.18,https://carrillo.org/
CAM1005,email,video,2025-04-15 20:33:38,cpm,facebook,utm_653,clicked,0,,CR662,S825,2,7079,0.1,2.24,https://www.solis.com/
CAM1006,social,banner,2025-04-21 09:19:13,cpv,linkedin,utm_505,seen,0,,CR837,S413,1,7341,0.038,3.68,https://hunt.com/
CAM1007,email,text,2025-05-19 16:05:42,cpm,facebook,utm_256,clicked,0,,CR246,S294,4,8765,0.17,4.35,https://www.brown.com/
CAM1004,social,banner,2025-03-05 10:12:48,cpv,linkedin,utm_333,clicked,0,,CR599,S401,4,4028,0.057,2.67,https://hendricks.biz/
CAM1007,display,popup,2025-03-06 21:35:18,cpc,facebook,utm_743,clicked,0,,CR988,S418,2,4048,0.165,4.84,http://www.cook.net/
CAM1007,email,text,2025-03-22 16:25:01,cpc,mailchimp,utm_667,clicked,0,,CR566,S190,4,6827,0.016,3.9,http://jones.org/
CAM1006,search,banner,2025-05-14 18:35:53,cpv,linkedin,utm_362,seen,0,,CR608,S274,1,6886,0.038,2.43,https://www.alvarez.org/
CAM1006,social,popup,2025-05-25 05:02:56,cpm,mailchimp,utm_323,seen,0,,CR834,S747,2,4900,0.132,4.06,https://www.rogers-hernandez.com/
CAM1004,social,banner,2025-03-11 15:11:25,cpc,linkedin,utm_853,clicked,0,,CR445,S856,3,4761,0.134,4.06,http://lynch-rose.com/
CAM1002,display,popup,2025-03-31 20:27:54,cpc,mailchimp,utm_242,clicked,0,,CR164,S691,1,9416,0.06,3.7,http://gomez.info/
CAM1004,social,banner,2025-03-30 01:04:55,cpv,linkedin,utm_835,seen,0,,CR256,S766,5,9718,0.067,1.48,http://bowman-ashley.org/
